,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1237,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6
1238,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,296.15
1239,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6
1240,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,85.5
1241,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2
1242,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9
1243,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25
1244,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5
1245,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,583.0
1246,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9
1247,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6
1248,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5
1249,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65
1250,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5
1251,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1
1252,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,3161.4
1253,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,999.45
1254,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3990.6
1255,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,1240.25
1256,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,235.0
1257,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2901.8
1258,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.1,190.25
1259,0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,73.0,5163.0
1260,1,1,1,0,46,1,0,1,0,0,0,0,0,2,0,1,2,80.4,3605.2
1261,0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,1,2,102.0,1145.35
1262,1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,947.4
1263,1,0,1,1,62,1,2,2,1,1,1,1,1,1,1,0,0,24.8,1476.25
1264,0,0,1,0,2,1,2,1,0,0,0,0,2,0,0,1,2,84.05,134.05
1265,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,0,20.2,140.95
1266,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75
1267,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,68.95
1268,0,0,1,1,4,1,2,0,0,2,0,2,0,0,0,1,3,58.5,224.85
1269,1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75
1270,1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85
1271,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,29.15,29.15
1272,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45
1273,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,49.0,749.25
1274,0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,55.8
1275,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25
1276,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,5154.6
1277,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5
1278,0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,84.05,966.55
1279,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3
1280,1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,914.3
1281,0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,5817.7
1282,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.85,178.8
1283,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,28.3
1284,1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6
1285,0,0,0,0,31,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1994.3
1286,0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05
1287,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65
1288,1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3
1289,1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,7297.75
1290,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.7,6301.7
1291,0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,6393.65
1292,1,0,0,0,46,0,1,0,2,0,0,0,0,0,1,1,0,30.75,1489.3
1293,0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,518.75
1294,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,5763.15
1295,1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,55.3,238.5
1296,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1031.7
1297,1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,4388.4
1298,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,2177.45
1299,0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85
1300,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5
1301,1,1,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.65,1740.8
1302,0,0,1,0,27,1,2,1,0,0,0,0,2,2,0,0,1,95.0,2462.55
1303,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2
1304,0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,5405.8
1305,1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,7132.15
1306,0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,5121.75
1307,0,0,0,1,26,1,0,1,0,2,2,2,2,2,2,1,2,105.45,2715.3
1308,0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7
1309,1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,98.25,4858.7
1310,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35
1311,0,0,1,1,51,0,1,0,2,0,0,2,0,0,2,0,0,34.2,1782.0
1312,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,2,43.75,405.7
1313,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75
1314,1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,2083.1
1315,0,1,1,0,72,1,2,1,2,2,0,0,2,2,1,1,0,106.85,7677.4
1316,0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35
1317,1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25
1318,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35
1319,0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,1,25.05,1171.5
1320,0,1,1,0,52,1,2,1,2,2,2,0,2,2,0,1,2,109.1,5647.95
1321,0,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,3,19.65,708.8
1322,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,35.2,108.95
1323,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.4,5127.95
1324,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.8,1874.3
1325,0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,4639.45
1326,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,69.95,143.9
1327,1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,6079.0
1328,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,80.85,80.85
1329,1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,51.15
1330,0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,149.55
1331,0,0,0,1,10,0,1,0,2,2,0,2,0,0,1,0,3,40.25,411.45
1332,1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,25.15,468.35
1333,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,1,0,20.25,174.7
1334,0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,3,34.25,139.35
1335,0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,88.9,4968.0
1336,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,1,108.05,7806.6
1337,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1
1338,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,1284.2
1339,1,0,0,0,59,1,0,0,0,0,2,0,0,2,1,1,0,61.35,3645.5
1340,0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,1,111.75,7511.3
1341,0,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,2,106.5,5621.85
1342,1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,107.7,7919.8
1343,1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,2763.35
1344,0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,24.75,692.1
1345,1,0,0,0,45,1,0,0,2,0,0,0,0,0,0,1,0,50.9,2298.55
1346,1,0,1,0,63,1,0,1,2,2,2,2,2,2,2,1,1,110.1,6705.7
1347,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,0,3,90.7,237.65
1348,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,24.25
1349,1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,1337.45
1350,1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,2068.55
1351,1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,2301.15
1352,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.6,131.65
1353,0,1,0,0,39,1,2,1,0,0,2,0,2,2,0,1,2,99.75,4036.0
1354,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,24.05,24.05
1355,1,0,0,0,63,1,0,0,2,2,2,2,2,2,2,1,0,86.7,5309.5
1356,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4
1357,0,1,0,0,52,1,2,1,2,2,2,0,2,2,0,0,1,108.1,5839.3
1358,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.35,45.35
1359,0,0,1,1,7,1,0,0,2,2,2,0,2,0,1,0,2,69.45,477.05
1360,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.5,20.5
1361,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9
1362,0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,1,2,24.45,482.8
1363,0,0,0,0,56,0,1,0,2,2,2,2,0,0,2,0,0,45.05,2560.1
1364,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,3,51.0,286.8
1365,1,0,0,0,46,0,1,0,2,0,2,2,2,2,2,1,0,60.75,2893.4
1366,0,0,1,0,64,1,2,1,2,0,2,0,2,0,2,1,1,94.6,5948.7
1367,0,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,1,97.7,6869.7
1368,0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,155.35
1369,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1859.2
1370,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5
1371,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55
1372,1,0,1,1,68,1,0,1,2,0,0,2,2,2,2,1,2,99.55,6668.0
1373,1,0,0,0,53,0,1,0,2,2,0,0,0,2,0,1,0,46.3,2546.85
1374,1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,6944.5
1375,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35
1376,0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,6851.65
1377,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,1187.05
1378,0,0,1,0,72,1,2,0,2,2,2,2,2,0,2,0,1,79.2,5401.9
1379,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.75,706.6
1380,0,0,0,0,20,1,2,0,0,2,0,2,0,2,0,1,1,68.9,1370.35
1381,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,2215.25
1382,1,0,0,1,64,1,0,1,0,2,0,2,2,2,0,1,1,99.15,6171.2
1383,1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,336.7
1384,1,0,1,1,72,1,2,1,0,0,2,0,0,2,2,1,1,90.8,6511.8
1385,1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,393.45
1386,0,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1028.75
1387,0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,19.7,395.6
1388,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,1,3,19.15,638.0
1389,1,1,1,0,27,1,2,1,0,2,2,0,0,2,0,1,2,95.55,2510.2
1390,0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,2,94.95,1760.25
1391,1,0,0,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1424.2
1392,1,0,0,0,57,0,1,0,0,2,0,0,2,0,0,1,2,39.3,2111.45
1393,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,300.8
1394,0,0,1,0,55,1,2,1,0,2,2,0,2,2,0,1,1,103.65,5676.65
1395,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,232.4
1396,1,0,0,0,21,1,2,1,2,0,2,0,2,2,0,0,3,103.85,2215.0
1397,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,842.25
1398,1,0,1,0,35,1,2,1,0,0,0,0,0,0,0,1,2,75.2,2576.2
1399,0,0,0,0,29,1,0,2,1,1,1,1,1,1,0,0,1,19.35,601.6
1400,0,1,0,0,57,0,1,0,0,2,2,0,2,2,0,1,2,55.0,3094.05
1401,1,0,1,0,65,1,2,0,2,0,2,2,0,2,2,0,0,76.15,4929.55
1402,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,987.95
1403,0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,5496.9
1404,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,49.95,107.1
1405,1,0,0,0,6,1,2,1,0,0,0,2,0,2,0,1,0,87.95,522.35
1406,1,1,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,19.8,587.7
1407,0,0,1,0,50,1,2,0,0,0,2,0,2,2,1,0,0,75.7,3876.2
1408,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.5,19.5
1409,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,1066.9
1410,1,0,1,1,68,0,1,0,2,2,2,2,0,2,2,1,3,56.4,3948.45
1411,1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,828.05
1412,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.35,41.85
1413,0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,6164.7
1414,0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2862.75
1415,1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,79.9,343.95
1416,0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2890.65
1417,0,0,1,1,69,1,2,0,2,2,0,2,2,0,1,0,1,73.7,4885.85
1418,0,0,1,0,11,1,2,1,2,0,0,2,2,0,0,1,1,96.2,1222.05
1419,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1801.9
1420,1,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,0,19.6,189.45
1421,1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,408.5
1422,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.8,8456.75
1423,1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2549.1
1424,0,1,1,1,61,1,2,0,0,0,2,0,2,0,1,1,2,65.2,3965.05
1425,1,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,90.05,368.1
1426,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.2,7840.6
1427,1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,2,75.1,1013.35
1428,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,70.3,220.4
1429,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.85,256.6
1430,0,1,1,0,56,1,2,1,2,2,2,2,0,0,1,0,2,95.65,5471.75
1431,1,0,0,0,8,1,2,1,0,2,2,0,2,0,0,1,2,94.0,773.65
1432,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1275.85
1433,1,0,1,1,69,1,0,1,2,2,0,2,2,2,2,1,1,106.35,7261.75
1434,1,0,1,1,22,1,2,1,0,0,2,0,2,0,0,1,2,88.75,1885.15
1435,1,0,1,0,29,1,2,1,2,2,0,0,0,0,0,1,2,84.45,2467.1
1436,1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,3,75.3,989.45
1437,0,0,1,0,49,1,0,1,0,2,2,0,2,2,0,0,2,99.4,5025.0
1438,0,1,1,0,43,1,2,1,2,0,2,2,2,2,1,1,3,109.55,4830.25
1439,0,1,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,104.45,4863.85
1440,1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,3165.6
1441,1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,90.2,1454.15
1442,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,114.7
1443,0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4692.95
1444,1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,280.35
1445,1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,3371.0
1446,1,0,1,0,9,1,2,1,2,0,0,0,0,2,0,1,2,88.05,801.3
1447,0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,6997.3
1448,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,492.1
1449,0,1,0,0,29,1,2,0,2,2,0,0,0,0,0,1,0,58.55,1718.95
1450,1,0,0,0,51,1,0,1,2,0,0,0,2,0,1,0,3,86.35,4267.15
1451,1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,4469.1
1452,0,1,0,0,37,1,2,1,0,0,0,0,2,2,0,1,2,96.55,3580.3
1453,0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,293.3
1454,1,1,0,0,24,1,2,1,0,2,0,0,2,2,0,1,2,101.25,2440.15
1455,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,79.55
1456,1,0,1,0,71,1,0,2,1,1,1,1,1,1,1,0,2,20.85,1539.75
1457,0,1,0,0,14,1,2,1,0,0,2,0,0,0,0,1,0,80.35,1058.1
1458,0,0,0,0,32,1,2,1,0,0,0,0,2,0,1,0,2,84.05,2781.85
1459,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.1,89.1
1460,0,0,1,1,17,1,2,1,2,0,2,0,2,0,0,0,2,94.4,1607.2
1461,1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1898.1
1462,0,1,0,0,72,1,2,1,2,2,0,2,2,2,2,1,0,110.1,7746.7
1463,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.15,92.65
1464,0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.75,606.25
1465,0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,5330.2
1466,0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2727.8
1467,0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,5038.45
1468,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,1,1,44.55,1462.6
1469,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,150.6
1470,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,1,0,20.2,1192.3
1471,0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,50.35,314.55
1472,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,18.8,56.0
1473,0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,1,20.45,330.8
1474,0,0,0,0,23,1,2,1,0,2,0,0,2,2,0,1,1,98.7,2249.1
1475,0,0,1,0,56,1,2,1,0,0,0,0,2,0,0,1,0,85.6,4902.8
1476,0,0,0,0,63,1,2,0,2,2,2,2,0,2,2,1,1,80.3,4995.35
1477,1,1,1,1,24,1,2,1,2,0,0,0,0,0,0,1,2,79.85,1857.75
1478,1,1,1,0,36,1,0,0,0,0,2,2,0,0,1,0,1,54.1,1992.85
1479,1,0,1,1,13,1,2,2,1,1,1,1,1,1,1,0,0,24.5,343.6
1480,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,0,19.6,1387.45
1481,0,0,1,0,22,1,0,1,0,0,0,0,2,0,0,1,1,80.0,1706.45
1482,0,0,1,0,67,1,0,2,1,1,1,1,1,1,1,1,0,20.85,1327.4
1483,0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,4515.85
1484,1,0,0,0,21,1,0,2,1,1,1,1,1,1,1,1,3,20.35,422.7
1485,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25
1486,1,0,0,0,30,1,2,1,2,0,0,0,2,2,0,1,0,100.4,2936.25
1487,1,0,1,1,22,1,0,0,2,2,0,2,0,0,0,1,3,57.95,1271.8
1488,1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,59.55,1144.6
1489,0,0,1,1,69,1,2,1,0,2,2,0,2,2,0,1,2,103.95,7446.9
1490,1,0,1,1,70,1,2,0,2,0,2,0,2,0,2,0,1,68.95,4858.7
1491,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,1,2,24.7,149.05
1492,0,0,1,1,32,1,2,0,0,2,2,0,0,0,0,0,0,62.45,2045.55
1493,0,0,1,1,72,1,2,0,2,0,2,0,2,0,2,1,0,71.45,5025.85
1494,0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,75.4,1322.55
1495,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,70.45
1496,0,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,21.05,139.75
1497,1,0,0,0,33,1,0,0,0,2,2,0,2,0,0,1,1,66.4,2245.4
1498,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,24.75,24.75
1499,1,0,1,1,19,1,2,1,0,0,2,2,2,2,0,0,2,103.3,2012.7
1500,0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,0,79.7,5743.3
1501,0,0,1,0,16,1,2,1,2,2,2,0,0,0,0,0,2,90.7,1374.9
1502,1,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,3,24.95,1222.25
1503,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,78.5,242.05
1504,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,63.75
1505,0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,6218.45
1506,1,0,0,0,15,1,2,0,0,2,0,2,0,0,0,1,1,58.6,939.7
1507,1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,93.9,4200.25
1508,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1614.9
1509,0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,1,100.25,100.25
1510,1,0,0,0,29,1,0,1,0,0,0,2,2,2,0,1,2,94.2,2607.6
1511,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85
1512,1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,50.05,1523.4
1513,1,1,1,0,41,1,2,1,2,0,2,0,0,0,0,1,0,83.75,3273.55
1514,0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,2,24.45,1493.1
1515,1,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,0,91.7,6075.9
1516,0,0,0,0,61,1,2,1,0,0,2,0,0,2,0,0,3,89.2,5500.6
1517,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,19.75,19.75
1518,1,0,1,1,54,1,2,2,1,1,1,1,1,1,2,1,0,24.05,1230.9
1519,1,0,0,0,3,1,0,1,0,2,0,0,0,2,0,0,2,84.3,235.05
1520,1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,103.9,6449.15
1521,0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,20.7,762.45
1522,1,0,0,0,55,1,2,1,0,0,0,0,2,2,0,1,2,96.8,5283.95
1523,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,3,26.0,1776.0
1524,1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,77.35,5396.25
1525,0,0,0,0,1,1,0,1,0,2,0,0,2,0,0,0,2,84.3,84.3
1526,0,0,0,0,38,1,2,0,0,2,0,2,0,2,0,0,1,68.15,2656.3
1527,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,92.45,6440.25
1528,0,0,0,0,28,1,0,1,0,0,0,0,0,2,0,1,2,80.6,2244.95
1529,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,87.55,6463.15
1530,0,0,1,0,46,0,1,0,2,2,0,0,2,0,0,0,2,45.55,2062.15
1531,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,20.7,587.1
1532,0,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,105.15,7555.0
1533,0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3046.15
1534,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,69.35
1535,0,0,0,0,3,1,0,1,0,0,0,2,0,2,0,0,2,85.8,272.2
1536,1,0,1,1,62,1,2,1,2,2,0,0,2,2,0,1,2,105.5,6487.2
1537,0,0,0,1,17,1,2,1,0,2,2,2,0,0,0,1,1,92.7,1556.85
1538,1,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.2,387.4
1539,0,1,0,0,27,1,2,1,0,0,0,0,0,2,0,1,2,85.25,2287.25
1540,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,20.15,130.5
